sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score
Male,64,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,64,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,63,Caucasian,0,0,0,0,0,1,M,1,M,0,1,1
Female,63,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,63,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,63,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,62,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Female,62,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,62,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,62,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,60,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,60,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,59,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,59,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,59,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,58,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,58,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,58,Other,0,0,0,0,0,1,F,0,O,0,1,1
Male,58,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,57,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,57,Other,0,0,0,0,0,1,F,0,O,0,1,1
Male,57,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,57,Caucasian,0,0,0,0,0,1,M,1,M,0,1,1
Female,56,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,56,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,56,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,56,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,56,Caucasian,0,0,0,0,0,1,M,1,M,0,1,1
Male,55,Hispanic,0,0,0,0,0,1,F,0,O,0,1,1
Male,55,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,55,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,55,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,54,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,54,Other,0,0,0,0,0,1,F,0,O,0,1,1
Male,54,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,54,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,54,Caucasian,0,0,0,0,0,1,F,1,M,1,1,3
Male,54,Other,0,0,0,0,0,1,M,0,O,0,1,1
Male,54,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,53,African-American,0,0,0,0,0,1,M,1,M,1,1,1
Female,53,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,53,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,53,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,52,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,52,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,52,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,52,African-American,0,0,0,0,0,1,M,1,M,0,1,1
Female,52,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,52,Caucasian,0,0,0,0,0,1,M,0,O,0,1,3
Female,52,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,51,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,51,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,51,Hispanic,0,0,0,0,0,1,F,1,M,0,1,1
Male,51,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,51,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,50,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,50,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,50,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,50,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Female,50,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Female,50,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,49,African-American,0,0,0,0,0,1,M,0,O,0,1,2
Male,49,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,49,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,49,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,48,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,48,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,48,Asian,0,0,0,0,0,1,M,0,O,0,1,1
Male,47,Asian,0,0,0,0,0,1,M,0,O,0,1,1
Male,47,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,46,Caucasian,0,0,0,0,0,1,M,1,M,0,1,1
Male,46,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,46,Other,0,0,0,0,0,1,F,0,O,0,1,1
Male,46,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,46,Native American,0,0,0,0,0,1,M,0,O,0,1,1
Female,46,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,45,Other,0,0,0,0,0,1,M,0,O,0,1,1
Male,45,Hispanic,0,0,0,0,0,1,F,0,O,0,1,1
Male,45,Other,0,0,0,0,0,1,F,0,O,0,1,1
Male,45,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Female,45,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,44,Caucasian,0,0,0,0,0,1,F,0,O,0,1,4
Female,44,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,44,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,44,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Female,43,African-American,0,0,0,0,0,1,F,0,O,0,1,6
Female,43,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,42,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,42,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,42,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,42,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,42,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,42,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,41,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,41,Hispanic,0,0,0,0,0,1,F,0,O,0,1,1
Male,41,Caucasian,0,0,0,0,0,1,M,0,O,0,1,2
Male,41,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,41,Caucasian,0,0,0,0,0,1,F,0,O,0,1,2
Female,41,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Female,40,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,40,Hispanic,0,0,0,0,0,1,F,0,O,0,1,1
Female,40,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,40,Caucasian,0,0,0,0,0,1,M,0,O,0,1,2
Male,40,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,40,African-American,0,0,0,0,0,1,M,0,O,0,1,3
Male,40,Hispanic,0,0,0,0,0,1,F,0,O,0,1,5
Female,39,African-American,0,0,0,0,0,1,M,0,O,0,1,2
Female,39,African-American,0,0,0,0,0,1,M,0,O,0,1,2
Male,39,Caucasian,0,0,0,0,0,1,M,0,O,0,1,2
Male,38,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,38,African-American,0,0,0,0,0,1,F,0,O,0,1,5
Male,38,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,38,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,38,African-American,0,0,0,0,0,1,M,0,O,0,1,2
Male,38,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Female,38,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,37,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,37,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Male,36,Other,0,0,0,0,0,1,M,0,O,0,1,1
Male,36,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,36,Hispanic,0,0,0,0,0,1,M,0,O,0,1,2
Male,36,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,36,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Female,36,African-American,0,0,0,0,0,1,M,0,O,0,1,2
Male,36,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,35,Caucasian,0,0,0,0,0,1,F,1,M,0,1,5
Male,35,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,35,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Female,35,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,34,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,34,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Female,33,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Male,33,African-American,0,0,0,0,0,1,F,1,M,1,1,1
Male,32,Caucasian,0,0,0,0,0,1,M,0,O,0,1,1
Female,32,African-American,0,0,0,0,0,1,F,0,O,0,1,2
Female,32,African-American,0,0,0,0,0,1,M,1,M,1,1,1
Female,32,African-American,0,0,0,0,0,1,M,1,F,1,1,1
Female,31,African-American,0,0,0,0,0,1,M,0,O,0,1,1
Male,31,Caucasian,0,0,0,0,0,1,F,0,O,0,1,1
Female,31,African-American,0,0,0,0,0,1,F,0,O,0,1,3
Male,31,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,30,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,30,African-American,0,0,0,0,0,1,F,0,O,0,1,1
Male,30,Hispanic,0,0,0,0,0,1,M,0,O,0,1,1
Male,49,African-American,0,0,0,29,-1,1,F,1,M,0,1,6
Male,55,Caucasian,0,0,0,27,-1,1,M,0,O,0,1,5
Male,49,African-American,0,0,0,24,-1,1,F,1,M,1,1,9
Male,47,African-American,0,0,0,23,-1,1,M,1,F,0,1,8
Male,54,African-American,0,0,0,21,-1,1,F,0,O,0,1,6
Male,45,Caucasian,0,0,0,21,-1,1,F,1,F,0,1,6
Male,64,African-American,0,0,0,20,-1,1,F,0,O,0,1,7
Male,61,African-American,0,0,0,20,-1,1,M,1,M,0,1,2
Male,59,Other,0,0,0,20,-1,1,F,1,M,0,1,3
Male,52,Hispanic,0,0,0,20,-1,1,F,0,O,0,1,3
Male,57,African-American,0,0,0,19,-1,1,F,0,O,0,1,3
Male,57,African-American,0,0,0,19,-1,1,F,0,O,0,1,6
Male,50,Caucasian,0,0,0,19,-1,1,F,0,O,0,1,2
Male,39,African-American,0,0,0,19,-1,1,M,1,M,0,1,6
Male,55,African-American,0,0,0,18,-1,1,M,0,O,0,1,5
Male,53,African-American,0,0,0,18,-1,1,M,1,M,0,1,7
Male,52,African-American,0,0,0,17,-1,1,F,0,O,0,1,8
Male,39,Caucasian,0,0,0,17,-1,1,F,1,M,0,1,2
Male,38,African-American,0,0,0,17,-1,1,M,1,F,0,1,4
Male,60,African-American,0,0,0,15,-1,1,F,0,O,0,1,7
Male,46,African-American,0,0,1,15,-1,1,F,1,F,0,1,7
Male,45,African-American,0,0,0,15,-1,1,F,1,M,0,1,3
Male,56,African-American,0,0,0,14,-1,1,F,0,O,0,1,7
Male,47,African-American,0,0,0,14,-1,1,M,0,O,0,1,6
Male,40,African-American,10,0,0,14,-1,1,M,0,O,0,1,3
Male,71,Caucasian,0,0,0,13,-1,1,F,0,O,0,1,2
Male,57,African-American,0,0,0,13,-1,1,F,0,O,0,1,5
Male,45,African-American,0,0,0,13,-1,1,F,1,M,0,1,1
Male,34,African-American,0,0,0,13,-1,1,F,1,M,0,1,4
Male,60,African-American,0,0,0,12,-1,1,F,0,O,0,1,3
Male,48,African-American,0,0,0,12,-1,1,F,0,O,0,1,4
Female,42,Caucasian,0,0,0,11,-1,1,F,0,O,0,1,5
Male,38,African-American,0,0,0,11,-1,1,F,0,O,0,1,6
Male,37,Other,2,0,0,11,-1,1,F,0,O,0,1,3
Male,56,Hispanic,0,0,0,10,-1,1,M,1,F,1,1,2
Female,53,African-American,0,0,0,10,-1,1,F,1,F,0,1,2
Male,46,African-American,0,0,0,10,-1,1,F,1,M,0,1,5
Male,45,African-American,0,0,0,10,-1,1,F,1,M,0,1,3
Male,60,African-American,0,0,0,9,-1,1,F,0,O,0,1,8
Male,57,Caucasian,0,0,0,9,-1,1,F,1,M,0,1,4
Male,55,Caucasian,0,0,0,9,-1,1,F,0,O,0,1,1
Male,52,Hispanic,0,0,0,9,-1,1,F,1,F,0,1,7
Male,48,Caucasian,0,0,0,9,-1,1,F,0,O,0,1,6
Male,41,Hispanic,0,0,0,9,-1,1,F,0,O,0,1,2
Male,39,Other,0,1,0,9,-1,1,F,0,O,0,1,2
Female,36,Hispanic,0,0,0,9,-1,1,F,1,M,0,1,1
Male,64,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,1
Male,60,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,1
Male,58,Caucasian,0,0,0,8,-1,1,M,0,O,0,1,2
Male,56,African-American,0,0,0,8,-1,1,F,0,O,0,1,2
Male,56,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,7
Male,55,African-American,0,0,0,8,-1,1,F,1,F,0,1,1
Male,55,Other,0,0,0,8,-1,1,F,1,M,0,1,1
Male,53,African-American,0,0,0,8,-1,1,F,1,F,0,1,6
Male,51,African-American,0,0,0,8,-1,1,M,1,M,0,1,1
Male,49,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,3
Male,48,Hispanic,0,0,0,8,-1,1,F,0,O,0,1,4
Male,44,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,5
Male,43,Caucasian,0,0,0,8,-1,1,F,0,O,0,1,3
Male,37,African-American,0,0,0,8,-1,1,F,1,M,0,1,5
Male,37,African-American,0,0,0,8,-1,1,F,0,O,0,1,2
Male,65,African-American,0,0,0,7,-1,1,M,0,O,0,1,5
Male,57,Caucasian,0,0,0,7,-1,1,F,1,M,0,1,1
Male,56,Caucasian,0,0,0,7,-1,1,F,1,M,0,1,1
Female,54,African-American,0,0,0,7,-1,1,F,0,O,0,1,6
Male,52,African-American,0,0,0,7,-1,1,F,1,M,0,1,5
Male,52,African-American,0,0,0,7,-1,1,M,1,F,0,1,3
Female,52,Caucasian,0,0,0,7,-1,1,F,1,F,1,1,2
Male,51,Caucasian,0,0,0,7,-1,1,F,1,F,1,1,1
Male,50,African-American,0,0,0,7,-1,1,F,0,O,0,1,2
Female,50,African-American,0,0,0,7,-1,1,M,0,O,0,1,4
Male,50,African-American,0,0,0,7,-1,1,F,0,O,0,1,3
Male,47,African-American,0,0,0,7,-1,1,F,1,M,0,1,1
Male,47,African-American,0,0,0,7,-1,1,F,1,F,1,1,1
Male,45,African-American,0,0,0,7,-1,1,F,0,O,0,1,1
Male,45,African-American,0,0,0,7,-1,1,F,0,O,0,1,1
Male,42,African-American,0,0,0,7,-1,1,F,1,M,1,1,5
Male,42,African-American,0,0,0,7,-1,1,F,0,O,0,1,1
Male,38,Caucasian,0,0,0,7,-1,1,F,1,F,0,1,2
Female,37,African-American,1,0,0,7,-1,1,F,0,O,0,1,3
Male,36,African-American,0,0,0,7,-1,1,F,1,M,0,1,2
Female,35,African-American,0,0,0,7,-1,1,F,1,M,0,1,2
Male,32,African-American,0,0,0,7,-1,1,F,0,O,0,1,2
Male,32,African-American,0,0,0,7,-1,1,F,0,O,0,1,1
Male,69,Caucasian,0,0,0,6,-1,1,F,1,M,0,1,2
Male,69,African-American,0,0,0,6,-1,1,F,0,O,0,1,2
Male,68,African-American,0,0,0,6,-1,1,M,0,O,0,1,4
Male,65,African-American,0,0,0,6,-1,1,M,0,O,0,1,4
Male,62,Caucasian,0,0,0,6,-1,1,F,0,O,0,1,2
Male,57,Other,0,0,0,6,-1,1,M,0,O,0,1,1
Male,56,African-American,0,0,0,6,-1,1,F,0,O,0,1,2
Male,56,Other,0,0,0,6,-1,1,F,1,F,0,1,2
Male,56,Caucasian,0,0,0,6,-1,1,F,0,O,0,1,1
Male,55,Caucasian,0,0,0,6,-1,1,F,0,O,0,1,1
Male,54,African-American,0,0,0,6,-1,1,F,1,F,0,1,7
Female,54,African-American,0,0,0,6,-1,1,F,0,O,0,1,1
Female,54,African-American,0,0,0,6,-1,1,F,0,O,0,1,4
Female,53,Caucasian,0,0,0,6,-1,1,F,1,M,0,1,5
Male,49,African-American,0,0,0,6,-1,1,M,1,M,0,1,4
Male,45,Hispanic,0,0,0,6,-1,1,F,1,M,1,1,1
Female,45,Asian,0,0,0,6,-1,1,F,1,M,0,1,3
Male,44,Other,0,0,0,6,-1,1,F,1,M,0,1,1
Male,43,Caucasian,0,0,0,6,-1,1,F,1,M,0,1,4
Male,42,Other,0,0,0,6,-1,1,M,0,O,0,1,3
Female,41,African-American,0,0,0,6,-1,1,F,0,O,0,1,2
Male,39,African-American,0,0,0,6,-1,1,F,1,M,0,1,3
Male,39,Other,0,0,0,6,-1,1,F,0,O,0,1,5
Male,37,African-American,0,0,0,6,-1,1,F,1,M,0,1,2
Male,36,African-American,0,0,0,6,-1,1,M,0,O,0,1,4
Female,35,African-American,0,0,0,6,-1,1,F,1,M,1,1,2
Female,75,African-American,0,0,0,5,-1,1,F,0,O,0,1,1
Male,66,African-American,0,0,0,5,-1,1,F,1,M,0,1,2
Male,64,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,2
Male,63,Caucasian,0,0,0,5,-1,1,M,0,O,0,1,1
Male,59,Caucasian,0,0,0,5,-1,1,M,1,M,0,1,1
Female,58,Caucasian,0,0,0,5,-1,1,M,0,O,0,1,4
Male,58,Caucasian,0,0,0,5,-1,1,F,1,F,0,1,3
Male,58,Caucasian,0,0,0,5,-1,1,M,0,O,0,1,2
Male,55,African-American,0,0,0,5,-1,1,F,1,F,0,1,3
Male,55,African-American,0,0,0,5,-1,1,F,1,M,1,1,4
Male,53,African-American,0,0,0,5,-1,1,F,0,O,0,1,4
Male,52,African-American,0,0,0,5,-1,1,F,0,O,0,1,2
Male,52,Hispanic,0,0,0,5,-1,1,F,1,F,1,1,3
Female,51,Caucasian,0,0,0,5,-1,1,M,1,F,0,1,7
Male,50,Caucasian,0,0,0,5,-1,1,F,1,M,0,1,1
Male,50,Hispanic,0,0,0,5,-1,1,F,1,M,1,1,1
Female,47,African-American,0,0,0,5,-1,1,F,0,O,0,1,3
Male,47,Other,0,0,0,5,-1,1,F,0,O,0,1,1
Male,47,African-American,0,0,0,5,-1,1,F,0,O,0,1,6
Male,47,Other,0,0,0,5,-1,1,M,1,M,0,1,1
Male,46,Caucasian,0,0,0,5,-1,1,M,0,O,0,1,4
Male,46,African-American,0,0,0,5,-1,1,F,1,M,0,1,1
Male,45,African-American,0,0,0,5,-1,1,F,0,O,0,1,1
Male,45,African-American,0,0,0,5,-1,1,F,0,O,0,1,3
Male,44,African-American,0,0,0,5,-1,1,F,0,O,0,1,4
Male,44,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,2
Male,42,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,4
Male,42,African-American,0,0,0,5,-1,1,M,0,O,0,1,2
Female,42,Caucasian,0,0,0,5,-1,1,M,1,F,0,1,4
Male,41,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,1
Male,41,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,1
Male,40,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,3
Female,40,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,6
Male,38,African-American,0,0,0,5,-1,1,F,0,O,0,1,1
Male,38,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,4
Male,37,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,3
Male,37,Hispanic,0,0,0,5,-1,1,F,0,O,0,1,2
Male,36,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,3
Female,36,Caucasian,0,0,0,5,-1,1,F,1,F,0,1,3
Male,34,African-American,0,0,0,5,-1,1,F,1,M,0,1,2
Female,34,African-American,0,0,0,5,-1,1,F,1,M,0,1,2
Male,34,Caucasian,0,0,0,5,-1,1,F,0,O,0,1,1
Male,33,Caucasian,0,1,0,5,-1,1,M,1,M,0,1,1
Male,61,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,1
Male,60,Other,0,0,0,4,-1,1,F,0,O,0,1,1
Female,58,African-American,0,0,0,4,-1,1,F,0,O,0,1,1
Male,58,Hispanic,0,0,0,4,-1,1,F,0,O,0,1,1
Female,57,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,2
Male,56,African-American,0,0,0,4,-1,1,F,0,O,0,1,1
Male,56,Caucasian,0,0,0,4,-1,1,M,1,M,1,1,4
Male,55,Other,0,0,0,4,-1,1,F,0,O,0,1,1
Male,54,Caucasian,0,0,0,4,-1,1,M,0,O,0,1,2
Male,54,African-American,0,0,0,4,-1,1,F,0,O,0,1,1
Male,54,African-American,0,0,0,4,-1,1,F,1,F,0,1,3
Female,53,Caucasian,0,0,0,4,-1,1,F,1,M,0,1,1
Male,53,Other,0,0,0,4,-1,1,M,1,M,0,1,1
Male,52,Caucasian,0,0,0,4,-1,1,F,1,M,0,1,1
Male,52,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,1
Male,51,Caucasian,0,0,0,4,-1,1,F,1,M,0,1,1
Male,50,Other,0,0,0,4,-1,1,M,0,O,0,1,1
Male,50,African-American,0,0,0,4,-1,1,F,1,M,0,1,1
Male,49,African-American,0,0,0,4,-1,1,M,0,O,0,1,1
Male,49,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,1
Female,49,Caucasian,0,0,0,4,-1,1,M,0,O,0,1,2
Male,48,Other,0,0,0,4,-1,1,F,1,M,0,1,1
Male,48,Other,0,0,0,4,-1,1,F,0,O,0,1,2
Male,45,Caucasian,0,0,0,4,-1,1,M,0,O,0,1,4
Male,45,Caucasian,0,0,0,4,-1,1,F,1,M,1,1,4
Male,43,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,5
Male,43,Hispanic,0,0,0,4,-1,1,F,0,O,0,1,1
Male,42,African-American,0,0,0,4,-1,1,F,0,O,0,1,1
Male,40,African-American,0,0,0,4,-1,1,M,0,O,0,1,3
Female,40,African-American,0,0,0,4,-1,1,M,0,O,0,1,1
Male,40,Other,0,0,0,4,-1,1,M,1,M,0,1,1
Female,40,Caucasian,0,0,0,4,-1,1,F,1,F,0,1,4
Male,40,Other,0,0,0,4,-1,1,F,1,F,0,1,1
Male,39,Caucasian,0,0,0,4,-1,1,F,0,O,0,1,1
Male,39,Hispanic,0,0,0,4,-1,1,M,0,O,0,1,1
Male,38,African-American,0,0,0,4,-1,1,M,1,M,0,1,1
Male,37,African-American,0,0,0,4,-1,1,F,0,O,0,1,2
Male,36,Caucasian,0,0,0,4,-1,1,F,1,F,0,1,2
Male,34,Hispanic,0,0,0,4,-1,1,F,1,M,0,1,1
Male,33,African-American,0,0,0,4,-1,1,M,0,O,0,1,3
Female,32,Caucasian,0,0,1,4,-1,1,F,0,O,0,1,2
Male,71,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,67,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Male,67,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,62,African-American,0,0,0,3,-1,1,M,1,M,0,1,3
Male,62,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,61,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Male,60,African-American,0,0,0,3,-1,1,M,0,O,0,1,1
Male,58,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,2
Male,57,African-American,0,0,0,3,-1,1,F,0,O,0,1,4
Male,57,Hispanic,0,0,0,3,-1,1,F,0,O,0,1,1
Female,56,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Female,55,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,54,Caucasian,0,0,0,3,-1,1,M,1,M,0,1,1
Male,54,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,2
Male,54,Caucasian,0,0,0,3,-1,1,M,1,M,0,1,1
Male,53,Caucasian,0,0,0,3,-1,1,F,1,M,0,1,1
Male,53,African-American,0,0,0,3,-1,1,F,1,M,1,1,6
Female,53,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Male,52,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,52,African-American,0,0,0,3,-1,1,M,1,M,0,1,3
Male,52,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,2
Male,51,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Male,51,Caucasian,0,0,0,3,-1,1,F,1,M,0,1,1
Male,51,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Male,50,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,3
Male,50,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,2
Male,50,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,49,African-American,0,0,0,3,-1,1,F,1,F,0,1,1
Male,49,African-American,0,0,0,3,-1,1,F,0,O,0,1,4
Male,49,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,49,Caucasian,0,0,0,3,-1,1,F,1,M,0,1,8
Female,49,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,2
Female,48,Other,0,0,0,3,-1,1,F,0,O,0,1,2
Male,48,African-American,0,0,0,3,-1,1,F,1,M,0,1,2
Male,47,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,47,Other,0,0,0,3,-1,1,F,0,O,0,1,1
Male,47,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,47,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,2
Male,47,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Male,47,Other,0,0,0,3,-1,1,M,0,O,0,1,2
Male,47,Hispanic,0,0,0,3,-1,1,M,1,F,0,1,6
Male,46,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Male,46,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Male,46,African-American,0,0,0,3,-1,1,F,1,M,0,1,1
Female,45,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,45,African-American,0,0,0,3,-1,1,F,0,O,0,1,4
Male,45,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,43,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,43,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Male,43,African-American,0,0,0,3,-1,1,F,1,M,0,1,1
Male,42,African-American,0,0,0,3,-1,1,F,0,O,0,1,1
Female,42,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,41,African-American,0,0,0,3,-1,1,M,1,M,0,1,2
Male,41,Hispanic,0,0,0,3,-1,1,F,0,O,0,1,1
Male,41,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Female,40,Other,0,0,0,3,-1,1,F,0,O,0,1,2
Male,40,Caucasian,0,0,0,3,-1,1,F,0,O,0,1,1
Male,40,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Female,40,Caucasian,0,0,0,3,-1,1,F,1,F,1,1,1
Male,39,Caucasian,0,0,0,3,-1,1,F,1,M,1,1,1
Male,38,African-American,0,0,0,3,-1,1,F,0,O,0,1,2
Male,38,African-American,0,0,0,3,-1,1,F,0,O,0,1,4
Male,37,Caucasian,0,0,0,3,-1,1,M,0,O,0,1,1
Male,37,African-American,0,0,0,3,-1,1,M,1,M,0,1,2
